customer_id,customer_name,pet_name,pet_type,pet_birthday
491,Kirk Hughes,Derrick,Dachshund,2017/03/05
492,Mary Boyle,Cassandra,Bulldog,2021/11/18
493,Nicholas Wilcox,Nathaniel,Beagle,2017/08/17
494,Jesus Shaw,Karen,Chihuahua,2021/04/25
495,Laurie Mcclain,Kristen,Beagle,2017/06/24
496,Robert Rivera,Robert,German Shepherd,2009/02/18
497,Joshua Whitaker,Thomas,Chihuahua,2014/04/22
498,Nichole Taylor,Louis,Beagle,2014/10/01
499,Yolanda Lewis,Kristin,Beagle,2010/01/13
500,Ann Wiley,Jonathan,German Shepherd,2013/07/18
501,Shane Morrison,Norman,Dachshund,2018/12/09
502,Linda Williams,Danielle,Rottweiler,2024/06/07
503,Krystal Lambert,Mary,Beagle,2012/12/07
504,Joseph Garcia,Krista,Labrador Retriever,2020/04/24
505,Cody Lewis,Angela,Bulldog,2018/04/20
506,Nicholas Jennings,Holly,Labrador Retriever,2016/04/22
507,Randall Rivera,Matthew,Dachshund,2011/05/10
508,Douglas Frank,Jonathan,Rottweiler,2024/02/19
509,Debra Gay,Renee,Bulldog,2017/12/12
510,Christine Preston,Cassandra,Golden Retriever,2017/11/22
511,Nancy Garcia,Lonnie,Chihuahua,2019/03/07
512,Rachel Garcia,Sharon,Chihuahua,2015/04/19
513,Miguel Barrera,Barbara,Bulldog,2015/03/10
514,Angelica Huff,Ivan,Bulldog,2017/07/16
515,Ian Wade,Robert,Dachshund,2024/06/02
516,Kenneth Wagner,Christian,Beagle,2016/08/21
517,Jessica Buchanan,Sara,Poodle,2010/06/25
518,Nicholas Evans,Gabriel,Labrador Retriever,2011/11/20
519,Michael Deleon,Laura,Rottweiler,2016/09/24
520,Ralph Garrett,Brandon,Dachshund,2017/10/26
521,Ann Peterson,Teresa,Bulldog,2021/02/17
522,Mary Mann,Bailey,Golden Retriever,2012/06/22
523,Mark Lewis,Anthony,Golden Retriever,2011/07/04
524,Matthew Moore,Paula,Labrador Retriever,2010/04/04
525,Anthony Garcia,Samantha,Dachshund,2022/12/26
526,Robert Hale,James,Poodle,2018/01/13
527,Kimberly Joyce,David,Dachshund,2024/10/02
528,Jeffrey Richardson MD,David,Golden Retriever,2017/06/20
529,Vanessa Castillo,Eric,Poodle,2010/11/18
530,Kevin Horn,Melissa,Golden Retriever,2014/05/31
531,Destiny Simpson,Raymond,German Shepherd,2014/06/24
532,Natasha Stevens,Morgan,Rottweiler,2014/07/15
533,Maria Oliver,Dylan,Dachshund,2011/05/13
534,Jennifer Avila,William,Dachshund,2016/12/12
535,Sarah Williams,Colin,Rottweiler,2016/08/18
536,Miguel Reeves,Ronald,Golden Retriever,2015/12/02
537,Curtis Phillips,Tyler,Dachshund,2021/09/23
538,Robert Smith,Dakota,Labrador Retriever,2016/11/27
539,David Beard,Jason,Pug,2022/07/23
540,Carla Bradshaw,David,Bulldog,2024/05/12
541,Tracey Daniels,Jonathan,Rottweiler,2009/09/30
542,Brad Chen,Christopher,Chihuahua,2017/04/06
543,Mrs. Angela Bailey,Ashley,Beagle,2017/09/08
544,James Carlson,Robert,Bulldog,2010/05/08
545,Michelle Schaefer,Ray,Rottweiler,2023/08/09
546,Curtis Perez,Joel,Bulldog,2011/06/10
547,Erik Martinez,Christian,German Shepherd,2010/01/23
548,Angela Castro,Sally,Poodle,2020/06/20
549,Steven Barajas,Todd,Poodle,2018/06/22
550,Andrew Singh,Douglas,Beagle,2010/10/06
551,Victoria Blackwell,Brandon,Golden Retriever,2024/02/23
552,Carlos Mccarty,Carolyn,Bulldog,2022/01/20
553,Stephen Johnson,Barbara,Chihuahua,2016/08/31
554,Jesus Williams,Renee,Beagle,2011/11/08
555,Mary Hill,Nancy,German Shepherd,2021/05/06
556,Clifford Fischer,Donna,Bulldog,2019/05/11
557,Mary Castro,Aaron,Golden Retriever,2023/12/05
558,Jennifer Moody,Brian,Bulldog,2023/06/06
559,Dylan Murphy,Raymond,Pug,2024/10/04
560,Michelle Foster,Norma,Beagle,2022/04/26
561,Jennifer Shah,Bruce,Pug,2015/12/31
562,Miguel Dunn,Michael,Poodle,2023/02/19
563,Tracy Dillon,Evan,Beagle,2024/04/06
564,Keith Boyd,Lindsay,Golden Retriever,2016/08/03
565,Lauren Phillips,Mackenzie,Dachshund,2011/06/01
566,Susan Diaz,Juan,Bulldog,2010/05/10
567,Erica Miller,Jason,Rottweiler,2010/01/01
568,Lucas Douglas,Lisa,Pug,2014/01/09
569,Sabrina Lee,Allison,Dachshund,2021/03/03
570,Alex Wright,Leonard,Labrador Retriever,2015/02/20
571,Christian Wood,Todd,Pug,2020/03/08
572,Leslie Singleton,Nicole,Bulldog,2018/12/13
573,Alexis Espinoza,Courtney,Labrador Retriever,2016/01/29
574,Wayne Knight,Richard,Labrador Retriever,2011/04/21
575,Matthew Parker,Amber,Rottweiler,2017/10/01
576,Mark Matthews,Timothy,Chihuahua,2013/03/24
577,Denise Hughes,Ebony,Beagle,2013/04/11
578,Jesus Patterson,Kaitlyn,Poodle,2024/12/28
579,Daniel Nunez,Curtis,Bulldog,2012/12/09
580,Brian Wagner,Catherine,Dachshund,2024/09/10
581,Richard Williams,Sarah,Labrador Retriever,2011/07/05
582,Angela Wilson,Sherri,Bulldog,2019/08/21
583,Stephanie Mitchell,Tracy,Golden Retriever,2013/02/05
584,Jon Rosales,Ruth,German Shepherd,2016/11/03
585,Joseph Gibson,Michael,Beagle,2024/10/28
586,Nancy Mckinney,Robert,Beagle,2011/12/31
587,Morgan Wall,Donna,Golden Retriever,2012/11/26
588,Kyle Bennett,Pamela,Bulldog,2021/01/28
589,Julie Clark,Peter,Rottweiler,2022/01/14
590,Jasmine Anderson,Michelle,Bulldog,2019/10/16
591,Karen Coleman,David,Poodle,2021/05/24
592,Dr. Michael Mack,Ashley,Chihuahua,2012/11/25
593,Miss Amanda Jones,Katie,German Shepherd,2020/11/06
594,James Shields,Dawn,Labrador Retriever,2020/09/15
595,Dawn Johnson,Judith,Dachshund,2011/12/17
596,Kevin Smith,Holly,Golden Retriever,2024/04/04
597,Katherine Lee,Brandon,Bulldog,2013/04/11
598,Jennifer Bryan,Gregory,Bulldog,2016/05/30
599,Lindsay Cooley,Thomas,Chihuahua,2011/04/19
600,Paul Diaz,Kimberly,Labrador Retriever,2016/02/07
601,Heather Morgan,Daniel,German Shepherd,2018/06/12
602,Natalie Jackson,Michele,Dachshund,2010/08/09
603,Bruce Beasley,Jennifer,Chihuahua,2010/07/04
604,David Schroeder,Deborah,Dachshund,2019/03/20
605,Mary Roberts,Whitney,Poodle,2012/03/09
606,Katherine Sullivan,Derek,Pug,2022/06/05
607,Tracy Mitchell,George,Rottweiler,2010/08/06
608,Steven Bridges,Lindsey,Pug,2012/05/29
609,Jeffery Glover,Theresa,Golden Retriever,2016/02/17
610,Brenda Hull,Jessica,Labrador Retriever,2015/12/06
611,Jessica Thompson,George,Chihuahua,2010/06/18
612,Lori Ward,Timothy,Pug,2012/06/27
613,Ashley Mendoza,April,German Shepherd,2010/08/20
614,Justin Bennett,Elizabeth,Chihuahua,2020/11/22
615,Mary Fisher,Fernando,Rottweiler,2015/05/12
616,Charles Mcneil,Tracy,Bulldog,2017/12/26
617,Paul Bennett,Bobby,Rottweiler,2021/11/19
618,Laura Brown,Joseph,Golden Retriever,2011/05/01
619,Brittany Collins,Derrick,Golden Retriever,2022/05/27
620,Kim Lin,Eric,Poodle,2017/03/28
621,Alexander Brown,Richard,Pug,2010/04/11
622,Stephanie Sosa,Brittany,German Shepherd,2014/10/19
623,Michael Ferguson,Lisa,German Shepherd,2018/02/10
624,Carolyn Fritz,Steven,Golden Retriever,2022/08/02
625,Nicole Williams,Kelly,Poodle,2014/12/10
626,Janice Wilson,Edward,Pug,2020/06/22
627,Michelle Zhang,Latoya,Chihuahua,2019/07/18
628,Virginia Fox,Charles,Golden Retriever,2010/08/19
629,Shane George,Elizabeth,Beagle,2018/07/15
630,Christopher Pena,Karla,Dachshund,2011/10/25
631,Ricardo Stewart,Amber,Chihuahua,2024/04/14
632,Karen Rodriguez,David,Rottweiler,2015/01/19
633,Heather Bernard,Jessica,Labrador Retriever,2016/07/29
634,Alexandra Butler,Jeremy,German Shepherd,2021/03/26
635,Kathleen Walker,Michael,Rottweiler,2010/11/02
636,Michelle Santiago,Caroline,Pug,2019/06/04
637,Miss Stephanie Simmons,Jeff,Pug,2012/07/25
638,Kevin Bradley,Megan,Pug,2013/02/04
639,Ronald Martinez,Christopher,Pug,2019/11/11
640,Tyler West,William,Beagle,2019/05/30
641,David Vasquez,Erika,Labrador Retriever,2010/09/22
642,Abigail Miranda,Melissa,Rottweiler,2022/02/28
643,Heather Mejia,Doris,Chihuahua,2020/05/27
644,Dustin Johnson,Daniel,Chihuahua,2018/05/15
645,Lisa Davis,Amanda,Rottweiler,2017/09/21
646,Duane Whitehead,Julia,Pug,2022/07/26
647,Caroline Harvey,Micheal,Chihuahua,2022/03/19
648,Brandon Reynolds,Steven,Rottweiler,2017/11/18
649,Eric Stewart,Angel,Bulldog,2014/09/26
650,Amy Roberts,Lisa,Poodle,2017/08/09
651,Jill Jenkins,Amber,Golden Retriever,2021/04/14
652,Kimberly Alvarez,Madison,Rottweiler,2024/04/07
653,Brian King,Harold,Pug,2021/08/14
654,Jason Franco,Lauren,Golden Retriever,2010/01/14
655,Christina Bond,Edwin,Dachshund,2009/03/26
656,Paul Berry,Laura,Golden Retriever,2016/01/08
657,Penny Wiggins,William,Poodle,2013/04/04
658,Brandy Mullins,Katherine,Labrador Retriever,2011/11/17
659,Denise Thompson,Ellen,Golden Retriever,2017/10/12
660,Christopher Bennett,William,Dachshund,2013/10/10
661,Sarah Craig,Tina,Pug,2022/05/18
662,Rachel Hall,Ronald,Rottweiler,2021/12/26
663,Taylor Scott,Adam,Labrador Retriever,2019/12/07
664,Gabriella Schwartz,Dawn,Golden Retriever,2018/12/24
665,Mary Bean,Tanya,Chihuahua,2018/01/23
666,Laura Page,Kimberly,Golden Retriever,2011/06/14
667,Todd Rodriguez,Veronica,Golden Retriever,2021/08/24
668,Stephanie Murray,Derek,Labrador Retriever,2019/10/20
669,Taylor Diaz,Tammy,Dachshund,2017/11/17
670,Andrew Casey,Michael,Chihuahua,2013/06/29
671,Jon Summers,Tracy,Bulldog,2009/12/30
672,Joel Becker,Danielle,Chihuahua,2010/08/12
673,Barbara Hill,David,Bulldog,2015/11/19
674,Donna Myers,Matthew,Bulldog,2015/04/26
675,Travis Alexander,Matthew,Bulldog,2022/04/13
676,Monica Collins,Patrick,Rottweiler,2017/04/01
677,Joshua Butler,Patrick,Beagle,2013/06/07
678,James Berry,Margaret,Poodle,2020/03/09
679,Amy Martinez,James,German Shepherd,2022/11/29
680,Benjamin Porter,Corey,Poodle,2010/09/27
681,Thomas Scott,Mary,Rottweiler,2018/04/25
682,Chelsey Barber,Vickie,Golden Retriever,2012/11/26
683,Tanya Duncan,Darlene,German Shepherd,2023/04/16
684,Dawn Knapp,Elizabeth,Beagle,2013/04/15
685,Wayne Martinez,John,Golden Retriever,2014/05/30
686,Brooke Butler,Kelly,Golden Retriever,2015/11/09
687,Sergio Munoz DDS,Billy,Chihuahua,2012/09/01
688,Marie Atkins,Jessica,Rottweiler,2016/12/14
689,Kim Romero,Michelle,Poodle,2017/08/09
690,Jason Phillips,Ruben,Chihuahua,2016/10/03
691,Stephen Fisher,Daniel,Labrador Retriever,2014/05/29
692,Morgan Wells,Molly,Pug,2017/03/14
693,Joseph Burns,Jessica,Dachshund,2022/05/22
694,Mrs. Samantha Wilson,Richard,Beagle,2021/11/26
695,Jacob Sanchez,Victoria,Dachshund,2014/04/24
696,William Stanley,Shawn,Beagle,2018/12/07
697,Mark Silva,Melinda,Beagle,2024/01/07
698,Melissa Sloan,Jacob,Bulldog,2010/10/15
699,Erika Jones,Amanda,Poodle,2016/11/20
700,Stephen Mccarthy,Robert,Beagle,2009/07/26
701,Mr. Jason Peterson,Melissa,Pug,2009/11/12
702,Kelly Phillips,Heather,Dachshund,2014/01/26
703,Danielle Gonzales,Daniel,Chihuahua,2023/03/25
704,Robert Cross,Kirk,Golden Retriever,2014/05/25
705,James Rodriguez,Erika,Rottweiler,2012/01/01
706,Mary Burns,Sharon,German Shepherd,2021/04/10
707,Wayne Ramirez,Sheila,Poodle,2021/12/06
708,Stephen Gallegos,Michael,Chihuahua,2016/06/03
709,Bianca Nelson,Tyler,Dachshund,2023/03/02
710,Kathy Rosales,Bryan,Labrador Retriever,2024/01/11
711,Emily Lopez,Michael,Dachshund,2017/09/09
712,Jade Lloyd,Tammy,Labrador Retriever,2022/10/05
713,Thomas Bautista,Daniel,Labrador Retriever,2016/07/27
714,Angel Hogan,Joe,Dachshund,2011/04/08
715,Larry Brown,Elizabeth,Beagle,2014/03/30
716,Alexander Wilkinson,Veronica,Pug,2016/09/09
717,Cindy Hernandez,Mark,Poodle,2016/06/14
718,Cynthia Waller,Teresa,Dachshund,2021/01/29
719,Mary Larson,Daniel,Poodle,2020/06/20
720,Stephen Boyd,Danielle,Dachshund,2012/01/30
721,Jillian Cooper,Gregory,Pug,2024/02/18
722,Jonathon King,Valerie,German Shepherd,2010/12/29
723,Jacob Nichols,Eric,Rottweiler,2024/11/24
724,Carolyn Davis,Leonard,Poodle,2010/11/22
725,Dylan Thompson,Stephanie,Golden Retriever,2009/08/15
726,Alyssa Stafford,Justin,Pug,2022/12/31
727,Theresa Holder,Gabrielle,Rottweiler,2009/05/12
728,Crystal Kemp,Cheryl,German Shepherd,2024/12/24
729,Julie Riggs,John,Poodle,2022/08/15
730,Christopher Mitchell,Joanne,Pug,2016/04/27
731,Cassandra Davis,Jeremy,Dachshund,2019/08/19
732,Angela Terry,Tara,Pug,2014/08/19
733,Meghan Simmons,Mason,Pug,2016/07/31
734,Tara Miller,Timothy,Rottweiler,2021/06/22
735,April Anderson DVM,David,Dachshund,2024/10/20
736,Eric Mcmillan,Shawn,Pug,2010/09/03
737,Robin Flores,Nicole,Golden Retriever,2015/08/19
738,Eric Stein,Jared,Golden Retriever,2009/01/13
739,Michael Jones,Alexis,Beagle,2023/02/11
740,Matthew Crawford,Peter,Labrador Retriever,2009/04/16
741,Michael Moore,Henry,Dachshund,2019/08/09
742,Daniel Silva,Christopher,Dachshund,2021/12/03
743,Danielle Rhodes,Michael,German Shepherd,2009/01/07
744,Elizabeth Webster,Katherine,Labrador Retriever,2015/03/29
745,Denise Horton,Adam,Poodle,2020/01/12
746,Justin Smith,Brenda,Beagle,2021/07/13
747,Eric Lopez,Elizabeth,Chihuahua,2015/11/21
748,Brandon Avery,Randy,German Shepherd,2010/01/30
749,Samantha Skinner,Calvin,Golden Retriever,2020/08/01
750,Beth Walker,Gary,German Shepherd,2023/08/07
751,Patrick Madden,Samantha,German Shepherd,2016/10/31
752,Philip Bryan,Richard,Bulldog,2023/02/02
753,Lori Palmer,Ruth,Pug,2021/04/01
754,Suzanne Smith,James,Rottweiler,2015/06/21
755,Amber Parker,Jose,Beagle,2015/05/13
756,Kevin Farrell,Sean,German Shepherd,2011/06/04
757,Mercedes Henderson,Jonathan,Chihuahua,2015/02/01
758,Michael Scott,John,Pug,2011/10/19
759,Robert Campbell,Justin,Pug,2015/01/27
760,Alicia Wilson,Richard,Poodle,2015/02/27
761,Patricia Weaver,Casey,Dachshund,2011/09/21
762,Jeremy Graham,Daniel,Beagle,2019/10/22
763,Tristan Huynh,Gary,Beagle,2012/10/28
764,Jennifer Case,Regina,Labrador Retriever,2020/11/01
765,Michael Wilson,Steven,Beagle,2015/12/23
766,Sara Powell,Ryan,Labrador Retriever,2010/03/05
767,Cody Garner,Jennifer,Labrador Retriever,2018/08/18
768,Brianna Thomas,Mary,Pug,2017/01/17
769,Jessica Patel,Shelley,Poodle,2021/08/28
770,Gregory Chan,Sally,Beagle,2017/12/31
771,Mark Barker,Patrick,Bulldog,2015/08/07
772,Lori Ayala,Alisha,Beagle,2014/08/23
773,Emily Frederick,Robert,Chihuahua,2013/09/17
774,Nicole Hernandez,Amy,Golden Retriever,2017/07/03
775,Mckenzie Stewart,Amanda,Poodle,2018/11/11
776,Vanessa Hernandez,Nancy,Bulldog,2013/09/17
777,Sandra Gaines,Christina,Pug,2011/09/15
778,Elijah Kennedy,Eric,German Shepherd,2012/01/27
779,Zoe Richard,Joe,Poodle,2023/02/02
780,Andrea Haley,Karen,Dachshund,2010/10/04
781,Timothy Lopez,Denise,Labrador Retriever,2022/11/22
782,Victoria Price,Daniel,Beagle,2018/01/27
783,Robert Henry,Peter,Rottweiler,2016/01/08
784,Heather Kidd,Jeffrey,German Shepherd,2009/11/19
785,Stephanie Travis,Kurt,Beagle,2012/07/07
786,Erin Smith,Gloria,Chihuahua,2018/02/23
787,Mark Crawford,Charlotte,Bulldog,2013/05/14
788,Cynthia Salazar,Steven,Chihuahua,2011/03/29
789,Robin Ferguson,Elizabeth,Labrador Retriever,2018/08/19
790,Heidi Duffy,Philip,German Shepherd,2011/06/02
791,Olivia Henderson,Sue,Poodle,2021/07/14
792,Courtney Martinez,James,Golden Retriever,2023/09/21
793,William Frazier,Brandon,Beagle,2022/11/29
794,Kara Jennings,Christopher,Labrador Retriever,2014/09/11
795,Jamie Jones,Lisa,Labrador Retriever,2019/03/06
796,Adam Davis,Allison,Bulldog,2010/12/16
797,Shirley Lowe,Michael,Golden Retriever,2019/03/31
798,Rodney Brown,Rita,Dachshund,2018/08/06
799,Jessica Foster,Heather,Pug,2011/07/10
800,Natalie Kelley,Eddie,Golden Retriever,2017/03/31
801,Tammy Rice,Lucas,Labrador Retriever,2019/03/07
802,Ryan Gallegos,Andrew,German Shepherd,2020/11/06
803,Todd Frank,Hannah,German Shepherd,2015/01/04
804,Michelle Johnson,Laurie,German Shepherd,2012/05/10
805,Cristina Moody,Matthew,Poodle,2020/05/26
806,Isabella Wheeler MD,William,German Shepherd,2015/05/21
807,Jose Dennis,Jonathan,German Shepherd,2015/03/15
808,Heather Edwards,Jonathan,Beagle,2011/02/26
809,Melanie Lane,Jeremy,Bulldog,2013/03/17
810,Andrew Peterson,Carl,Beagle,2016/04/15
811,Andrew Bell,Edward,Chihuahua,2010/03/09
812,Susan Weber,Karen,Bulldog,2010/01/13
813,Pamela Turner,Barbara,Labrador Retriever,2015/11/18
814,Anthony Gutierrez,Matthew,Poodle,2020/01/03
815,Kirk Tate,Douglas,Beagle,2021/08/25
816,Brandon Figueroa,Sarah,Labrador Retriever,2018/02/09
817,Jennifer Schmidt,Patricia,German Shepherd,2018/04/20
818,Terri Mills,Tiffany,Bulldog,2020/07/21
819,Jeffrey Ramirez,Nicholas,Chihuahua,2021/10/23
820,Richard Hale,Michael,Golden Retriever,2016/05/31
821,Brian Fernandez,Timothy,Pug,2022/02/07
822,Tamara Crawford,Michael,Rottweiler,2017/08/13
823,Leah Jones,Victor,Pug,2018/01/13
824,Ricardo Norton,Julie,German Shepherd,2017/09/30
825,Anthony Watson,Jason,Pug,2019/02/23
826,Paul Hernandez,Monica,Bulldog,2017/01/10
827,William Wyatt,Susan,Chihuahua,2012/07/25
828,Jo Rojas,Jennifer,Poodle,2022/08/30
829,Timothy Taylor,Jason,Dachshund,2021/10/06
830,Cathy Whitehead,Jennifer,Chihuahua,2009/04/03
831,Danielle Chang,Jennifer,Chihuahua,2017/04/30
832,Stephanie Kelly,Juan,Chihuahua,2012/09/02
833,Ryan Lopez,Robin,German Shepherd,2011/06/23
834,Teresa Bennett,Michael,Bulldog,2016/10/20
835,Leslie Williams,Amanda,Golden Retriever,2014/12/02
836,Jasmine Caldwell,Rodney,Rottweiler,2024/08/29
837,Robert Olson,Kendra,Bulldog,2013/07/08
838,Peter Williams,Lisa,Dachshund,2019/10/18
839,William Lewis,Katrina,Beagle,2019/07/11
840,Amanda Reed,Andrew,Chihuahua,2013/07/07
841,Charles Smith,Pamela,Dachshund,2015/01/20
842,Dawn Hobbs,Michael,Labrador Retriever,2013/11/22
843,Mark Jones,Paul,Beagle,2011/01/10
844,Deanna Collins,Courtney,Beagle,2021/08/30
845,Tracey Holt,Bridget,Golden Retriever,2014/11/08
846,Miranda Romero,Anthony,Dachshund,2009/12/26
847,Brianna Cole,Brian,Labrador Retriever,2010/06/08
848,Vincent Nelson,Alan,Pug,2012/01/10
849,Bobby Medina,Nicole,Poodle,2024/11/04
850,Sue Lamb,Heather,Poodle,2016/02/23
851,Stephen Mclean,Taylor,Pug,2011/02/23
852,Nathan Hill,David,Chihuahua,2018/10/06
853,Savannah Montoya,Dawn,German Shepherd,2013/02/10
854,Brian Case,Cindy,Poodle,2009/04/09
855,Mrs. Deborah Heath,Laura,Dachshund,2021/09/13
856,Lori Reed,William,Bulldog,2017/04/04
857,Kara Sosa,John,Beagle,2013/03/16
858,Erica Petersen,Carolyn,Beagle,2024/12/16
859,Connor Flores,Steven,Rottweiler,2022/03/26
860,Carolyn Stanton,April,Labrador Retriever,2020/03/14
861,Karen Barnes,William,Beagle,2024/11/17
862,Terry Walsh,Rita,Dachshund,2024/07/30
863,Veronica Hines,Frank,Poodle,2016/12/08
864,Mackenzie Martinez,Vincent,Dachshund,2014/04/29
865,Raymond Delgado,Andrea,Bulldog,2012/05/01
866,Tyler Robbins,Ryan,Pug,2023/06/18
867,Michael Nguyen,Sharon,Bulldog,2009/11/09
868,Christopher Whitehead,James,German Shepherd,2023/08/26
869,Michael Davis,Frank,Dachshund,2016/12/19
870,Brent Edwards,Kristin,Pug,2009/03/22
871,Christina James,Jeffrey,German Shepherd,2014/09/13
872,Raymond Ross,Andrew,Chihuahua,2023/09/27
873,Kyle Craig,Laura,Poodle,2018/11/29
874,Robert Espinoza,Rachel,Bulldog,2012/01/16
875,Ashley Merritt,Amy,Beagle,2018/09/06
876,Nathan Martin,Richard,Golden Retriever,2021/03/18
877,Felicia Perkins,Alan,Bulldog,2013/12/29
878,Rebecca Kirby,Sara,Labrador Retriever,2019/03/09
879,Kimberly Rivers MD,Morgan,Beagle,2018/07/05
880,Hannah Brown,Michael,Pug,2015/04/21
881,Amanda Dawson,Jessica,Dachshund,2020/04/29
882,Natalie Savage,Jordan,Chihuahua,2014/09/15
883,Barry Jones,Kyle,Golden Retriever,2023/10/21
884,Robert Flores,Richard,Pug,2016/12/22
885,Michael Alvarez,Melanie,Beagle,2010/08/31
886,Tammy Castro,Matthew,Golden Retriever,2011/09/18
887,Sarah Sullivan,Jason,Pug,2024/07/30
888,Mallory Colon,Jessica,Pug,2010/03/21
889,Joan Taylor,Jessica,Bulldog,2023/06/05
890,Michael Burke,Scott,Poodle,2015/12/03
891,Alicia Collins,Faith,Rottweiler,2020/03/19
892,Jeffrey Weaver,Cathy,Beagle,2011/09/02
893,Rachel Green,Samuel,Pug,2012/06/25
894,Jamie Soto,Karen,Rottweiler,2010/02/19
895,Deborah Watson,Jessica,Poodle,2013/06/25
896,Carrie Mejia,Brandi,Chihuahua,2016/05/08
897,Gregory Robbins,Justin,Pug,2015/11/20
898,Zachary Leonard,Meghan,Golden Retriever,2012/03/10
899,Cameron Robinson,Nicholas,Dachshund,2023/10/10
900,Amanda Smith,Katherine,Chihuahua,2011/10/16
901,Dr. Todd Anderson,Sheryl,Pug,2010/04/07
902,Justin Anderson,Kevin,Labrador Retriever,2013/11/26
903,Megan Smith,Matthew,Golden Retriever,2021/05/05
904,Martha Sanchez,Vanessa,Pug,2012/02/20
905,Thomas Odom,Drew,Pug,2020/12/11
906,Dawn Gutierrez,Monique,Golden Retriever,2013/12/23
907,Christopher Garcia,David,Dachshund,2015/05/17
908,Sherry Rodriguez,Stephanie,Poodle,2012/11/17
909,Kenneth Smith,Raymond,Golden Retriever,2018/06/29
910,Stephen Mack Jr.,Juan,Poodle,2016/05/31
911,Kayla Campbell,Vanessa,Chihuahua,2019/06/10
912,Christopher Hansen,Sandra,Rottweiler,2019/11/11
913,Stephen Hogan,Greg,Rottweiler,2022/11/20
914,Curtis Webb,Cheyenne,Beagle,2009/02/06
915,Monica Sosa,Erica,Golden Retriever,2021/04/05
916,Carlos Munoz,Matthew,Bulldog,2010/05/22
917,Isaiah Wu,Catherine,Pug,2017/08/22
918,Pamela Brewer,Tracy,Beagle,2024/02/26
919,Charles Bennett,Jeffrey,German Shepherd,2019/01/02
920,Pamela Wells,Deanna,German Shepherd,2023/05/01
921,Tyrone Arnold,Raymond,Beagle,2017/01/02
922,Crystal Leonard,Todd,Beagle,2017/12/04
923,William Long,Victor,Rottweiler,2009/11/03
924,Emily Keller,Travis,Poodle,2021/04/04
925,Cassandra Jones,Rachel,German Shepherd,2019/07/31
926,Michael Perez,Kendra,Pug,2012/05/22
927,Albert Warren,John,Chihuahua,2011/08/20
928,Jordan Johnson,Yolanda,Beagle,2019/04/17
929,Rachel Massey,Michael,Beagle,2024/07/02
930,Sarah Tyler,Kelly,Labrador Retriever,2013/11/09
931,Howard Brown,Shawn,Golden Retriever,2019/05/06
932,Brianna Farmer,Noah,Beagle,2020/03/16
933,Andrew Baldwin,Stephanie,German Shepherd,2017/10/13
934,James Castro,Keith,Rottweiler,2024/02/16
935,Mrs. Diane Taylor,Jennifer,Pug,2019/03/08
936,Cindy Jordan,Daniel,Poodle,2011/05/11
